==================================================================
fastsimcoal started on 26/06/2025 at 15:32:23

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
8722	1	data unknown	970.459	0	0
8723	1	data unknown	132.225	0	0
8724	1	data unknown	704.094	0	0
8725	1	data unknown	5458.4	0	0
8726	1	data unknown	24.7803	0	0
8727	1	data unknown	3159.65	0	0
8728	1	data unknown	2276.08	0	0
8729	1	data unknown	268.394	0	0
8730	1	data unknown	1601.79	0	0
8731	1	data unknown	1062.97	0	0
8732	1	data unknown	1089.07	0	0
8733	1	data unknown	797.958	0	0
8734	1	data unknown	221.046	0	0
8735	1	data unknown	1966.85	0	0
8736	1	data unknown	2610.85	0	0
8737	1	data unknown	3003.36	0	0
8738	1	data unknown	649.521	0	0
8739	1	data unknown	760.284	0	0
8740	1	data unknown	2024.06	0	0
8741	1	data unknown	2137.04	0	0
8742	1	data unknown	3326.12	0	0
8743	1	data unknown	2052.71	0	0
8744	1	data unknown	3896.55	0	0
8745	1	data unknown	486.229	0	0
8746	1	data unknown	2605.77	0	0
8747	1	data unknown	2657.01	0	0
8748	1	data unknown	2026.79	0	0
8749	1	data unknown	1939.5	0	0
8750	1	data unknown	1701.32	0	0
8751	1	data unknown	2123.54	0	0
8752	1	data unknown	2067.97	0	0
8753	1	data unknown	27.4658	0	0
8754	1	data unknown	1952.88	0	0
8755	1	data unknown	2373.78	0	0
8756	1	data unknown	2088.24	0	0
8757	1	data unknown	626.03	0	0
8758	1	data unknown	2684.1	0	0
8759	1	data unknown	693.459	0	0
8760	1	data unknown	1039.26	0	0
8761	1	data unknown	642.456	0	0
8762	1	data unknown	2307.65	0	0
8763	1	data unknown	696.693	0	0
8764	1	data unknown	159.012	0	0
8765	1	data unknown	1014.28	0	0
8766	1	data unknown	2294.98	0	0
8767	1	data unknown	2717.64	0	0
8768	1	data unknown	2741.66	0	0
8769	1	data unknown	1249.12	0	0
8770	1	data unknown	834.618	0	0
8771	1	data unknown	2412.89	0	0
8772	1	data unknown	78.5294	0	0
8773	1	data unknown	214.996	0	0
8774	1	data unknown	602.791	0	0
8775	1	data unknown	991.241	0	0
8776	1	data unknown	2226.55	0	0
8777	1	data unknown	2746.32	0	0
8778	1	data unknown	1833.03	0	0
8779	1	data unknown	342.087	0	0
8780	1	data unknown	1248.7	0	0
8781	1	data unknown	753.25	0	0
8782	1	data unknown	2059.66	0	0
8783	1	data unknown	965.858	0	0
8784	1	data unknown	2604.87	0	0
8785	1	data unknown	2234.59	0	0
8786	1	data unknown	2251.57	0	0
8787	1	data unknown	567.68	0	0
8788	1	data unknown	1221.73	0	0
8789	1	data unknown	1254	0	0
8790	1	data unknown	2437.4	0	0
8791	1	data unknown	1598.79	0	0
8792	1	data unknown	476.151	0	0
8793	1	data unknown	789.742	0	0
8794	1	data unknown	1222.38	0	0
8795	1	data unknown	441.025	0	0
8796	1	data unknown	2007.36	0	0
8797	1	data unknown	581.825	0	0
8798	1	data unknown	1599.68	0	0
8799	1	data unknown	2693.33	0	0
8800	1	data unknown	335.815	0	0
8801	1	data unknown	1112.29	0	0
8802	1	data unknown	2499.55	0	0
8803	1	data unknown	2557.41	0	0
8804	1	data unknown	594.666	0	0
8805	1	data unknown	2121.93	0	0
8806	1	data unknown	2157.65	0	0
8807	1	data unknown	2161.11	0	0
8808	1	data unknown	1872.63	0	0
8809	1	data unknown	62.4619	0	0
8810	1	data unknown	532.661	0	0
8811	1	data unknown	1295.39	0	0
8812	1	data unknown	218.948	0	0
8813	1	data unknown	3553.22	0	0
8814	1	data unknown	465.111	0	0
8815	1	data unknown	2306.91	0	0
8816	1	data unknown	1023.01	0	0
8817	1	data unknown	1804.08	0	0
8818	1	data unknown	416.573	0	0
8819	1	data unknown	1140.62	0	0
8820	1	data unknown	232.964	0	0
8821	1	data unknown	1448.54	0	0
8822	1	data unknown	1505.29	0	0
8823	1	data unknown	2096.94	0	0
8824	1	data unknown	1717.51	0	0
8825	1	data unknown	133.987	0	0
8826	1	data unknown	195.068	0	0
8827	1	data unknown	653.732	0	0
8828	1	data unknown	2055.01	0	0
8829	1	data unknown	67.7567	0	0
8830	1	data unknown	1912.19	0	0
8831	1	data unknown	2494.38	0	0
8832	1	data unknown	1582.05	0	0
8833	1	data unknown	231.949	0	0
8834	1	data unknown	43.5257	0	0
8835	1	data unknown	2198.69	0	0
8836	1	data unknown	390.06	0	0
8837	1	data unknown	744.926	0	0
8838	1	data unknown	768.661	0	0
8839	1	data unknown	2172.88	0	0
8840	1	data unknown	1093.49	0	0
8841	1	data unknown	2349.89	0	0
8842	1	data unknown	2265.72	0	0
8843	1	data unknown	1730.13	0	0
8844	1	data unknown	1497.22	0	0
8845	1	data unknown	2087.24	0	0
8846	1	data unknown	2245.84	0	0
8847	1	data unknown	1206.75	0	0
8848	1	data unknown	873.825	0	0
8849	1	data unknown	478.043	0	0
8850	1	data unknown	2792.03	0	0
8851	1	data unknown	1201.15	0	0
8852	1	data unknown	1149.99	0	0
8853	1	data unknown	1558.41	0	0
8854	1	data unknown	3015.81	0	0
8855	1	data unknown	1442.76	0	0
8856	1	data unknown	2075.35	0	0
8857	1	data unknown	312.042	0	0
8858	1	data unknown	2029.67	0	0
8859	1	data unknown	2056.54	0	0
8860	1	data unknown	176.186	0	0
8861	1	data unknown	2179.88	0	0
8862	1	data unknown	764.046	0	0
8863	1	data unknown	158.012	0	0
8864	1	data unknown	977.951	0	0
8865	1	data unknown	272.873	0	0
8866	1	data unknown	941.925	0	0
8867	1	data unknown	481.941	0	0
8868	1	data unknown	2715.17	0	0
8869	1	data unknown	2032.18	0	0
8870	1	data unknown	2300.2	0	0
8871	1	data unknown	640.495	0	0
8872	1	data unknown	95.0165	0	0
8873	1	data unknown	2777.06	0	0
8874	1	data unknown	1428.42	0	0
8875	1	data unknown	1612.83	0	0
8876	1	data unknown	1695.92	0	0
8877	1	data unknown	1649.99	0	0
8878	1	data unknown	1890.68	0	0
8879	1	data unknown	2028.63	0	0
8880	1	data unknown	68.1	0	0
8881	1	data unknown	2997.64	0	0
8882	1	data unknown	1840.56	0	0
8883	1	data unknown	1320.85	0	0
8884	1	data unknown	2946.35	0	0
8885	1	data unknown	49.5987	0	0
8886	1	data unknown	577.24	0	0
8887	1	data unknown	715.706	0	0
8888	1	data unknown	559.441	0	0
8889	1	data unknown	779.068	0	0
8890	1	data unknown	624.763	0	0
8891	1	data unknown	910.828	0	0
8892	1	data unknown	2081.58	0	0
8893	1	data unknown	226.944	0	0
8894	1	data unknown	100.464	0	0
8895	1	data unknown	2290.52	0	0
8896	1	data unknown	2300.53	0	0
8897	1	data unknown	8.52203	0	0
8898	1	data unknown	290.459	0	0
8899	1	data unknown	947.105	0	0
8900	1	data unknown	1371.06	0	0
8901	1	data unknown	1280.84	0	0
8902	1	data unknown	822.639	0	0
8903	1	data unknown	2039.51	0	0
8904	1	data unknown	102.6	0	0
8905	1	data unknown	137.421	0	0
8906	1	data unknown	1123.6	0	0
8907	1	data unknown	1008.26	0	0
8908	1	data unknown	2330.58	0	0
8909	1	data unknown	363.899	0	0
8910	1	data unknown	226.372	0	0
8911	1	data unknown	553.391	0	0
8912	1	data unknown	1695.59	0	0
8913	1	data unknown	1230.53	0	0
8914	1	data unknown	2609.37	0	0
8915	1	data unknown	2301.07	0	0
8916	1	data unknown	694.191	0	0
8917	1	data unknown	556.77	0	0
8918	1	data unknown	205.124	0	0
8919	1	data unknown	1137.77	0	0
8920	1	data unknown	2460.14	0	0
8921	1	data unknown	857.521	0	0
8922	1	data unknown	3212.73	0	0
8923	1	data unknown	205.574	0	0
8924	1	data unknown	2636.48	0	0
8925	1	data unknown	99.8306	0	0
8926	1	data unknown	951.309	0	0
8927	1	data unknown	1355.01	0	0
8928	1	data unknown	284.988	0	0
8929	1	data unknown	1836.97	0	0
8930	1	data unknown	304.573	0	0
8931	1	data unknown	2196.83	0	0
8932	1	data unknown	1496.47	0	0
8933	1	data unknown	2225.69	0	0
8934	1	data unknown	2370.13	0	0
8935	1	data unknown	2259.41	0	0
8936	1	data unknown	2380.24	0	0
8937	1	data unknown	3.31879	0	0
8938	1	data unknown	378.105	0	0
8939	1	data unknown	1558.93	0	0
8940	1	data unknown	67.5201	0	0
8941	1	data unknown	2216.78	0	0
8942	1	data unknown	931.641	0	0
8943	1	data unknown	1054.3	0	0
8944	1	data unknown	910.172	0	0
8945	1	data unknown	645.195	0	0
8946	1	data unknown	2296.82	0	0
8947	1	data unknown	26.2909	0	0
8948	1	data unknown	1772.87	0	0
8949	1	data unknown	19.7449	0	0
8950	1	data unknown	2531.49	0	0
8951	1	data unknown	2004.22	0	0
8952	1	data unknown	1571.37	0	0
8953	1	data unknown	1539.37	0	0
8954	1	data unknown	2249.72	0	0
8955	1	data unknown	2774.88	0	0
8956	1	data unknown	4541.64	0	0
8957	1	data unknown	2110.05	0	0
8958	1	data unknown	584.16	0	0
8959	1	data unknown	780.762	0	0
8960	1	data unknown	2436.55	0	0
8961	1	data unknown	2180.82	0	0
8962	1	data unknown	334.862	0	0
8963	1	data unknown	952.446	0	0
8964	1	data unknown	3656.55	0	0
8965	1	data unknown	313.499	0	0
8966	1	data unknown	2119.3	0	0
8967	1	data unknown	470.604	0	0
8968	1	data unknown	235.489	0	0
8969	1	data unknown	2112.94	0	0
8970	1	data unknown	881.599	0	0
8971	1	data unknown	2343.66	0	0
8972	1	data unknown	1907.67	0	0
8973	1	data unknown	576.66	0	0
8974	1	data unknown	2316.22	0	0
8975	1	data unknown	893.761	0	0
8976	1	data unknown	1271.71	0	0
8977	1	data unknown	1522.74	0	0
8978	1	data unknown	795.013	0	0
8979	1	data unknown	2135.75	0	0
8980	1	data unknown	1084.44	0	0
8981	1	data unknown	2129.82	0	0
8982	1	data unknown	441.673	0	0
8983	1	data unknown	2590.21	0	0
8984	1	data unknown	2145.05	0	0
8985	1	data unknown	1847.32	0	0
8986	1	data unknown	2685.84	0	0
8987	1	data unknown	1153.32	0	0
8988	1	data unknown	2795.78	0	0
8989	1	data unknown	1870.93	0	0
8990	1	data unknown	124.352	0	0
8991	1	data unknown	1315.33	0	0
8992	1	data unknown	1684.89	0	0
8993	1	data unknown	194.633	0	0
8994	1	data unknown	962.12	0	0
8995	1	data unknown	1560.49	0	0
8996	1	data unknown	107.185	0	0
8997	1	data unknown	1060.97	0	0
8998	1	data unknown	675.804	0	0
8999	1	data unknown	272.614	0	0
9000	1	data unknown	2452.21	0	0
9001	1	data unknown	1450.96	0	0
9002	1	data unknown	1929.07	0	0
9003	1	data unknown	2068.45	0	0
9004	1	data unknown	2095.01	0	0
9005	1	data unknown	234.222	0	0
9006	1	data unknown	2701.99	0	0
9007	1	data unknown	757.805	0	0
9008	1	data unknown	26.9394	0	0
9009	1	data unknown	2453.12	0	0
9010	1	data unknown	29.808	0	0
9011	1	data unknown	1429.19	0	0
9012	1	data unknown	504.738	0	0
9013	1	data unknown	581.917	0	0
9014	1	data unknown	2439.62	0	0
9015	1	data unknown	1691.35	0	0
9016	1	data unknown	2080.78	0	0
9017	1	data unknown	1608.6	0	0
9018	1	data unknown	2218.28	0	0
9019	1	data unknown	99.7925	0	0
9020	1	data unknown	1239.89	0	0
9021	1	data unknown	2779.51	0	0
9022	1	data unknown	1160.64	0	0
9023	1	data unknown	3194.16	0	0
9024	1	data unknown	1817.04	0	0
9025	1	data unknown	1220.76	0	0
9026	1	data unknown	3619.7	0	0
9027	1	data unknown	2163.65	0	0
9028	1	data unknown	1453.99	0	0
9029	1	data unknown	3294.12	0	0
9030	1	data unknown	2176.64	0	0
9031	1	data unknown	259.911	0	0
9032	1	data unknown	2840.52	0	0
9033	1	data unknown	777.023	0	0
9034	1	data unknown	2071.61	0	0
9035	1	data unknown	293.877	0	0
9036	1	data unknown	3338.56	0	0
9037	1	data unknown	3331.12	0	0
9038	1	data unknown	1084.68	0	0
9039	1	data unknown	898.743	0	0
9040	1	data unknown	2109.88	0	0
9041	1	data unknown	1144.39	0	0
9042	1	data unknown	446.526	0	0
9043	1	data unknown	2066.4	0	0
9044	1	data unknown	175.743	0	0
9045	1	data unknown	113.754	0	0
9046	1	data unknown	1312.07	0	0
9047	1	data unknown	621.346	0	0
9048	1	data unknown	316.368	0	0
9049	1	data unknown	760.635	0	0
9050	1	data unknown	2740.96	0	0
9051	1	data unknown	196.709	0	0
9052	1	data unknown	2754.21	0	0
9053	1	data unknown	700.066	0	0
9054	1	data unknown	2144.28	0	0
9055	1	data unknown	385.185	0	0
9056	1	data unknown	3787.18	0	0
9057	1	data unknown	567.261	0	0
9058	1	data unknown	2198.51	0	0
9059	1	data unknown	52.1774	0	0
9060	1	data unknown	841.827	0	0
9061	1	data unknown	2017.49	0	0
9062	1	data unknown	1681.56	0	0
9063	1	data unknown	984.581	0	0
9064	1	data unknown	1451.43	0	0
9065	1	data unknown	450.31	0	0
9066	1	data unknown	774.483	0	0
9067	1	data unknown	204.201	0	0
9068	1	data unknown	1786.12	0	0
9069	1	data unknown	2243.06	0	0
9070	1	data unknown	443.443	0	0
9071	1	data unknown	2222.14	0	0
9072	1	data unknown	496.918	0	0
9073	1	data unknown	12.97	0	0
9074	1	data unknown	2352.77	0	0
9075	1	data unknown	1192.06	0	0
9076	1	data unknown	2001.67	0	0
9077	1	data unknown	920.563	0	0
9078	1	data unknown	724.205	0	0
9079	1	data unknown	182.373	0	0
9080	1	data unknown	2673.88	0	0
9081	1	data unknown	996.223	0	0
9082	1	data unknown	785.133	0	0
9083	1	data unknown	687.599	0	0
9084	1	data unknown	2806.8	0	0
9085	1	data unknown	2342.35	0	0
9086	1	data unknown	226.547	0	0
9087	1	data unknown	25.3906	0	0
9088	1	data unknown	828.224	0	0
9089	1	data unknown	1050.35	0	0
9090	1	data unknown	1870.79	0	0
9091	1	data unknown	417.435	0	0
9092	1	data unknown	402.176	0	0
9093	1	data unknown	2481.84	0	0
9094	1	data unknown	122.269	0	0
9095	1	data unknown	2565.44	0	0
9096	1	data unknown	1341.09	0	0
9097	1	data unknown	1066.89	0	0
9098	1	data unknown	188.622	0	0
9099	1	data unknown	1840.35	0	0
9100	1	data unknown	169.693	0	0
9101	1	data unknown	2503.07	0	0
9102	1	data unknown	2520.31	0	0
9103	1	data unknown	2560.63	0	0
9104	1	data unknown	8.49915	0	0
9105	1	data unknown	220.673	0	0
9106	1	data unknown	1636.87	0	0
9107	1	data unknown	2518.99	0	0
9108	1	data unknown	2918.51	0	0
9109	1	data unknown	882.416	0	0
9110	1	data unknown	1573.21	0	0
9111	1	data unknown	740.349	0	0
9112	1	data unknown	558.746	0	0
9113	1	data unknown	364.944	0	0
9114	1	data unknown	3749.07	0	0
9115	1	data unknown	1298.52	0	0
9116	1	data unknown	237.221	0	0
9117	1	data unknown	405.632	0	0
9118	1	data unknown	141.441	0	0
9119	1	data unknown	435.364	0	0
9120	1	data unknown	2358.88	0	0
9121	1	data unknown	856.789	0	0
9122	1	data unknown	2605.94	0	0
9123	1	data unknown	2392.5	0	0
9124	1	data unknown	2798.87	0	0
9125	1	data unknown	991.28	0	0
9126	1	data unknown	558.258	0	0
9127	1	data unknown	1292.82	0	0
9128	1	data unknown	161.293	0	0
9129	1	data unknown	2462.67	0	0
9130	1	data unknown	880.638	0	0
9131	1	data unknown	1792.63	0	0
9132	1	data unknown	89.6606	0	0
9133	1	data unknown	1793.24	0	0
9134	1	data unknown	819.649	0	0
9135	1	data unknown	969.711	0	0
9136	1	data unknown	409.164	0	0
9137	1	data unknown	979.607	0	0
9138	1	data unknown	2495.35	0	0
9139	1	data unknown	2049.41	0	0
9140	1	data unknown	1718.13	0	0
9141	1	data unknown	2297.43	0	0
9142	1	data unknown	546.585	0	0
9143	1	data unknown	161.903	0	0
9144	1	data unknown	614.006	0	0
9145	1	data unknown	147.758	0	0
9146	1	data unknown	1070.17	0	0
9147	1	data unknown	379.86	0	0
9148	1	data unknown	542.999	0	0
9149	1	data unknown	1397.49	0	0
9150	1	data unknown	1063.67	0	0
9151	1	data unknown	1675.06	0	0
9152	1	data unknown	2455.08	0	0
9153	1	data unknown	2020.84	0	0
9154	1	data unknown	268.425	0	0
9155	1	data unknown	1144.52	0	0
9156	1	data unknown	323.463	0	0
9157	1	data unknown	748.749	0	0
9158	1	data unknown	2339.58	0	0
9159	1	data unknown	2805.45	0	0
9160	1	data unknown	2221.65	0	0
9161	1	data unknown	2219.53	0	0
9162	1	data unknown	4111.18	0	0
9163	1	data unknown	1304.7	0	0
9164	1	data unknown	2429.67	0	0
9165	1	data unknown	3437.36	0	0
9166	1	data unknown	2012.17	0	0
9167	1	data unknown	103.943	0	0
9168	1	data unknown	8.55255	0	0
9169	1	data unknown	107.681	0	0
9170	1	data unknown	438.438	0	0
9171	1	data unknown	433.83	0	0
9172	1	data unknown	468.292	0	0
9173	1	data unknown	2355.21	0	0
9174	1	data unknown	2042.2	0	0
9175	1	data unknown	1049.84	0	0
9176	1	data unknown	809.731	0	0
9177	1	data unknown	1396.48	0	0
9178	1	data unknown	900.208	0	0
9179	1	data unknown	175.468	0	0
9180	1	data unknown	637.489	0	0
9181	1	data unknown	156.334	0	0
9182	1	data unknown	1505.82	0	0
9183	1	data unknown	965.523	0	0
9184	1	data unknown	94.8181	0	0
9185	1	data unknown	2067.46	0	0
9186	1	data unknown	1093.14	0	0
9187	1	data unknown	149.475	0	0
9188	1	data unknown	468.704	0	0
9189	1	data unknown	516.045	0	0
9190	1	data unknown	2189.42	0	0
9191	1	data unknown	2449.94	0	0
9192	1	data unknown	26.6266	0	0
9193	1	data unknown	512.932	0	0
9194	1	data unknown	2023.52	0	0
9195	1	data unknown	1624.99	0	0
9196	1	data unknown	1750.36	0	0
9197	1	data unknown	1644.18	0	0
9198	1	data unknown	2661.49	0	0
9199	1	data unknown	449.31	0	0
9200	1	data unknown	178.246	0	0
9201	1	data unknown	786.476	0	0
9202	1	data unknown	449.127	0	0
9203	1	data unknown	1384.78	0	0
9204	1	data unknown	566.109	0	0
9205	1	data unknown	1033.03	0	0
9206	1	data unknown	240.891	0	0
9207	1	data unknown	2154.27	0	0
9208	1	data unknown	63.4232	0	0
9209	1	data unknown	3367.61	0	0
9210	1	data unknown	2092.92	0	0
9211	1	data unknown	1698.01	0	0
9212	1	data unknown	3006.79	0	0
9213	1	data unknown	512.794	0	0
9214	1	data unknown	2338.22	0	0
9215	1	data unknown	154.274	0	0
9216	1	data unknown	1425.3	0	0
9217	1	data unknown	636.261	0	0
9218	1	data unknown	2229.3	0	0
9219	1	data unknown	1184.05	0	0
9220	1	data unknown	2542.37	0	0
9221	1	data unknown	2676.98	0	0
9222	1	data unknown	2368.45	0	0
9223	1	data unknown	980.782	0	0
9224	1	data unknown	722.893	0	0
9225	1	data unknown	3249.26	0	0
9226	1	data unknown	1732.2	0	0
9227	1	data unknown	1308.35	0	0
9228	1	data unknown	345.032	0	0
9229	1	data unknown	275.955	0	0
9230	1	data unknown	2002.62	0	0
9231	1	data unknown	1061.33	0	0
9232	1	data unknown	2075.36	0	0
9233	1	data unknown	2703.91	0	0
9234	1	data unknown	479.805	0	0
9235	1	data unknown	2670.74	0	0
9236	1	data unknown	2932.18	0	0
9237	1	data unknown	487.015	0	0
9238	1	data unknown	2322.75	0	0
9239	1	data unknown	690.041	0	0
9240	1	data unknown	5.34821	0	0
9241	1	data unknown	2404.31	0	0
9242	1	data unknown	2091.87	0	0
9243	1	data unknown	893.532	0	0
9244	1	data unknown	2808.67	0	0
9245	1	data unknown	2736.85	0	0
9246	1	data unknown	2480.49	0	0
9247	1	data unknown	445.595	0	0
9248	1	data unknown	89.4012	0	0
9249	1	data unknown	212.242	0	0
9250	1	data unknown	1823.76	0	0
9251	1	data unknown	1735	0	0
9252	1	data unknown	3186.56	0	0
9253	1	data unknown	1942.69	0	0
9254	1	data unknown	2329.28	0	0
9255	1	data unknown	812.187	0	0
9256	1	data unknown	65.9256	0	0
9257	1	data unknown	654.243	0	0
9258	1	data unknown	934.845	0	0
9259	1	data unknown	667.397	0	0
9260	1	data unknown	692.024	0	0
9261	1	data unknown	540.146	0	0
9262	1	data unknown	2445.15	0	0
9263	1	data unknown	707.207	0	0
9264	1	data unknown	1685.64	0	0
9265	1	data unknown	2575.13	0	0
9266	1	data unknown	1472.66	0	0
9267	1	data unknown	1318.41	0	0
9268	1	data unknown	885.231	0	0
9269	1	data unknown	574.478	0	0
9270	1	data unknown	2144.73	0	0
9271	1	data unknown	901.039	0	0
9272	1	data unknown	2688.15	0	0
9273	1	data unknown	2128.05	0	0
9274	1	data unknown	2261.93	0	0
9275	1	data unknown	41.4047	0	0
9276	1	data unknown	2185.13	0	0
9277	1	data unknown	753.853	0	0
9278	1	data unknown	98.4497	0	0
9279	1	data unknown	1358.37	0	0
9280	1	data unknown	1251.17	0	0
9281	1	data unknown	838.89	0	0
9282	1	data unknown	2102.13	0	0
9283	1	data unknown	2638.91	0	0
9284	1	data unknown	2236.64	0	0
9285	1	data unknown	127.365	0	0
9286	1	data unknown	802.666	0	0
9287	1	data unknown	1286.61	0	0
9288	1	data unknown	2022.32	0	0
9289	1	data unknown	389.137	0	0
9290	1	data unknown	1636.86	0	0
9291	1	data unknown	2084.69	0	0
9292	1	data unknown	58.876	0	0
9293	1	data unknown	1821.45	0	0
9294	1	data unknown	2947.23	0	0
9295	1	data unknown	897.499	0	0
9296	1	data unknown	2440.14	0	0
9297	1	data unknown	3649.43	0	0
9298	1	data unknown	1039.25	0	0
9299	1	data unknown	2399.54	0	0
9300	1	data unknown	2118.61	0	0
9301	1	data unknown	2075.97	0	0
9302	1	data unknown	2984.87	0	0
9303	1	data unknown	2479.36	0	0
9304	1	data unknown	1504.46	0	0
9305	1	data unknown	3288.38	0	0
9306	1	data unknown	2345.99	0	0
9307	1	data unknown	43.6249	0	0
9308	1	data unknown	1430.38	0	0
9309	1	data unknown	1966.05	0	0
9310	1	data unknown	3532.29	0	0
9311	1	data unknown	1793.23	0	0
9312	1	data unknown	429.688	0	0
9313	1	data unknown	2472.87	0	0
9314	1	data unknown	296.425	0	0
9315	1	data unknown	135.361	0	0
9316	1	data unknown	2465.96	0	0
9317	1	data unknown	745.659	0	0
9318	1	data unknown	2563.02	0	0
9319	1	data unknown	1966.13	0	0
9320	1	data unknown	240.906	0	0
9321	1	data unknown	186.478	0	0
9322	1	data unknown	349.632	0	0
9323	1	data unknown	1045.23	0	0
9324	1	data unknown	1800.99	0	0
9325	1	data unknown	2587.03	0	0
9326	1	data unknown	1382.72	0	0
9327	1	data unknown	440.994	0	0
9328	1	data unknown	1010.4	0	0
9329	1	data unknown	599.869	0	0
9330	1	data unknown	2071.2	0	0
9331	1	data unknown	66.6656	0	0
9332	1	data unknown	2226.35	0	0
9333	1	data unknown	1582.74	0	0
9334	1	data unknown	26.0086	0	0
9335	1	data unknown	2592.65	0	0
9336	1	data unknown	750.587	0	0
9337	1	data unknown	350.166	0	0
9338	1	data unknown	186.592	0	0
9339	1	data unknown	1409.35	0	0
9340	1	data unknown	2122.34	0	0
9341	1	data unknown	437.317	0	0
9342	1	data unknown	1764.13	0	0
9343	1	data unknown	797.714	0	0
9344	1	data unknown	2135.8	0	0
9345	1	data unknown	636.528	0	0
9346	1	data unknown	219.429	0	0
9347	1	data unknown	2021.48	0	0
9348	1	data unknown	1866.74	0	0
9349	1	data unknown	467.728	0	0
9350	1	data unknown	2622.49	0	0
9351	1	data unknown	362.068	0	0
9352	1	data unknown	1711.47	0	0
9353	1	data unknown	2056.75	0	0
9354	1	data unknown	1118.9	0	0
9355	1	data unknown	1625.22	0	0
9356	1	data unknown	2413.82	0	0
9357	1	data unknown	914.543	0	0
9358	1	data unknown	136.986	0	0
9359	1	data unknown	306.938	0	0
9360	1	data unknown	359.108	0	0
9361	1	data unknown	213.844	0	0
9362	1	data unknown	119.133	0	0
9363	1	data unknown	1017.98	0	0
9364	1	data unknown	3709.83	0	0
9365	1	data unknown	927.49	0	0
9366	1	data unknown	1899.03	0	0
9367	1	data unknown	1081.18	0	0
9368	1	data unknown	199.173	0	0
9369	1	data unknown	2585.1	0	0
9370	1	data unknown	1061.71	0	0
9371	1	data unknown	887.421	0	0
9372	1	data unknown	3080.35	0	0
9373	1	data unknown	1937.03	0	0
9374	1	data unknown	476.974	0	0
9375	1	data unknown	124.298	0	0
9376	1	data unknown	348.297	0	0
9377	1	data unknown	2129.47	0	0
9378	1	data unknown	1634.12	0	0
9379	1	data unknown	2470.28	0	0
9380	1	data unknown	2678.44	0	0
9381	1	data unknown	2187.65	0	0
9382	1	data unknown	369.019	0	0
9383	1	data unknown	2753.96	0	0
9384	1	data unknown	1437.96	0	0
